CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2015-01-01;2015-12-31;6.01;Caixa Líquido Atividades Operacionais;-23976.0000000000;S
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2016-01-01;2016-12-31;6.01;Caixa Líquido Atividades Operacionais;98485.0000000000;S
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2015-01-01;2015-12-31;6.01.01;Recebimento de Consumidores;3394297.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2016-01-01;2016-12-31;6.01.01;Recebimento de Consumidores;3677278.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2015-01-01;2015-12-31;6.01.02;Fornecedores - Materiais e Serviços;-182475.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2016-01-01;2016-12-31;6.01.02;Fornecedores - Materiais e Serviços;-203794.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2015-01-01;2015-12-31;6.01.03;Fornecedores - Energia Elétrica;-1760496.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2016-01-01;2016-12-31;6.01.03;Fornecedores - Energia Elétrica;-1578842.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2015-01-01;2015-12-31;6.01.04;Contribuição de Iluminação Pública;-167782.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2016-01-01;2016-12-31;6.01.04;Contribuição de Iluminação Pública;-203995.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2015-01-01;2015-12-31;6.01.05;Salários e Encargos Sociais;-245304.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2016-01-01;2016-12-31;6.01.05;Salários e Encargos Sociais;-308319.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2015-01-01;2015-12-31;6.01.06;Rendimento de Aplicações Financeiras;7357.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2016-01-01;2016-12-31;6.01.06;Rendimento de Aplicações Financeiras;9601.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2015-01-01;2015-12-31;6.01.07;Pagamentos de Encargos da Dívida;-48124.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2016-01-01;2016-12-31;6.01.07;Pagamentos de Encargos da Dívida;-66218.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2015-01-01;2015-12-31;6.01.08;Dividendos e Juros Sobre Capital Próprio Recebidos;27311.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2016-01-01;2016-12-31;6.01.08;Dividendos e Juros Sobre Capital Próprio Recebidos;35446.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2015-01-01;2015-12-31;6.01.09;Impostos e Contribuições;-707002.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2016-01-01;2016-12-31;6.01.09;Impostos e Contribuições;-937873.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2015-01-01;2015-12-31;6.01.10;Encargos Setoriais;-329825.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2016-01-01;2016-12-31;6.01.10;Encargos Setoriais;-312978.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2015-01-01;2015-12-31;6.01.11;Dividendos e JCP Recebidos;0.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2016-01-01;2016-12-31;6.01.11;Dividendos e JCP Recebidos;0.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2015-01-01;2015-12-31;6.01.12;Ressarcimento do Custo de Energia - Recursos da CDE;39844.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2016-01-01;2016-12-31;6.01.12;Ressarcimento do Custo de Energia - Recursos da CDE;0.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2015-01-01;2015-12-31;6.01.13;Resgate do Fundo de Aplicação - FIP Corumbá;0.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2016-01-01;2016-12-31;6.01.13;Resgate do Fundo de Aplicação - FIP Corumbá;0.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2015-01-01;2015-12-31;6.01.14;Constituição de Caução CCEE;0.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2016-01-01;2016-12-31;6.01.14;Constituição de Caução CCEE;0.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2015-01-01;2015-12-31;6.01.15;Liberação de Caução CCEE;8179.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2016-01-01;2016-12-31;6.01.15;Liberação de Caução CCEE;7583.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2015-01-01;2015-12-31;6.01.18;Outras Despesas;-59956.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2016-01-01;2016-12-31;6.01.18;Outras Despesas;-19404.0000000000;N
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2015-01-01;2015-12-31;6.02;Caixa Líquido Atividades de Investimento;-25138.0000000000;S
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2016-01-01;2016-12-31;6.02;Caixa Líquido Atividades de Investimento;-45809.0000000000;S
00.070.698/0001-11;2016-12-31;1;CIA ENERGETICA DE BRASILIA;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2015-01-01;2015-12-31;6.02.01;Aquisição de Ativos Financeiros da Concessão, Intangíveis e Imobilizados;-19212.0000000000;N
